"","Date","Code","Level","Sector","QoQ","YoY"
"905",2001-12-31,"O",24506,"PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY",1.0681733822741,1.68464730290457
"906",2001-12-31,"P",25497,"EDUCATION",0.476828499369475,1.06226961036901
"907",2001-12-31,"Q",22900,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",1.83661671187798,5.34063204379227
"908",2001-12-31,"R",6621,"ARTS, ENTERTAINMENT AND RECREATION",1.79889298892988,1.53350713080815
"909",2001-12-31,"S",7109,"OTHER SERVICE ACTIVITIES",0.779699461298549,6.1678614097969
"910",2001-12-31,"T",1103,"ACTIVITIES OF HH AS EMPLOYERS; UNDIFFERENTIATED GOODS- AND SERVICES-ACTIVITIES OF HH FOR OWN USE",-3.41506129597198,-0.27124773960216
"911",2001-12-31,"DE",10909,NA,-0.664724093971955,0.248116155118552
"912",2001-12-31,"AB",13956,NA,-1.11945585943035,-2.70496374790852
"913",2002-03-31,"TOTAL",361781,NA,0.533818707275046,2.11119923454915
"914",2002-03-31,"C",47026,"MANUFACTURING",0.300735843020149,-3.03117782909931
"915",2002-03-31,"F",24594,"CONSTRUCTION",1.04354971240757,5.16998075689546
"916",2002-03-31,"G",37211,"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0.600178431425576,6.17153617895458
"917",2002-03-31,"H",17340,"TRANSPORTATION AND STORAGE",0.843268391974419,1.99400035292041
"918",2002-03-31,"I",10742,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",-0.904059040590411,3.49744676751132
"919",2002-03-31,"J",17934,"INFORMATION AND COMMUNICATION",2.41562446462224,4.84040687478078
"920",2002-03-31,"K",23537,"FINANCIAL AND INSURANCE ACTIVITIES",-2.17779809650472,2.68749181972862
"921",2002-03-31,"L",46435,"REAL ESTATE ACTIVITIES",1.27148215999301,3.00576752440107
"922",2002-03-31,"M",17740,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",-2.23201984017636,-0.443346989168873
"923",2002-03-31,"N",11278,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",-0.922428182377232,-4.52890882925591
"924",2002-03-31,"O",24697,"PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY",0.77940096302946,2.04528551359391
"925",2002-03-31,"P",25614,"EDUCATION",0.45887751500176,1.14515874269468
"926",2002-03-31,"Q",23009,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",0.47598253275109,4.96327722275443
"927",2002-03-31,"R",6805,"ARTS, ENTERTAINMENT AND RECREATION",2.77903639933545,4.95064774830351
"928",2002-03-31,"S",7124,"OTHER SERVICE ACTIVITIES",0.211000140666755,0.820832153976795
"929",2002-03-31,"T",969,"ACTIVITIES OF HH AS EMPLOYERS; UNDIFFERENTIATED GOODS- AND SERVICES-ACTIVITIES OF HH FOR OWN USE",-12.1486854034451,-2.51509054325956
"930",2002-03-31,"DE",11219,NA,2.84169034741957,1.16321009918845
"931",2002-03-31,"AB",14274,NA,2.27858985382632,2.69803582991581
"932",2002-06-30,"TOTAL",363515,NA,0.479295485390338,1.91971244967309
"933",2002-06-30,"C",46272,"MANUFACTURING",-1.60336834942373,-2.98354125170354
"934",2002-06-30,"F",24756,"CONSTRUCTION",0.658697243230066,3.42580213903743
"935",2002-06-30,"G",37502,"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0.782026820026331,6.58216336042744
"936",2002-06-30,"H",17438,"TRANSPORTATION AND STORAGE",0.565167243367924,1.08399513071706
"937",2002-06-30,"I",10850,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",1.00539936697078,1.78236397748593
"938",2002-06-30,"J",17839,"INFORMATION AND COMMUNICATION",-0.529720084755212,3.65485183033121
"939",2002-06-30,"K",23692,"FINANCIAL AND INSURANCE ACTIVITIES",0.658537621617029,1.54729758690155
"940",2002-06-30,"L",46504,"REAL ESTATE ACTIVITIES",0.148594809949401,2.63744509920767
"941",2002-06-30,"M",18053,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",1.76437429537768,-0.49057435784367
"942",2002-06-30,"N",11636,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",3.17432168824259,-3.87443205287072
"943",2002-06-30,"O",24915,"PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY",0.88269830343765,3.21043910521954
"944",2002-06-30,"P",25865,"EDUCATION",0.97993284922309,2.20896230143049
"945",2002-06-30,"Q",23260,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",1.09087748272417,4.71345608427498
"946",2002-06-30,"R",6673,"ARTS, ENTERTAINMENT AND RECREATION",-1.93975018368846,2.14296647788153
"947",2002-06-30,"S",6992,"OTHER SERVICE ACTIVITIES",-1.85289163391353,-4.33711862087837
"948",2002-06-30,"T",1143,"ACTIVITIES OF HH AS EMPLOYERS; UNDIFFERENTIATED GOODS- AND SERVICES-ACTIVITIES OF HH FOR OWN USE",17.9566563467492,-4.75
"949",2002-06-30,"DE",11345,NA,1.12309474997771,2.37321783071647
"950",2002-06-30,"AB",14699,NA,2.97744150203168,4.70118954341476
"951",2002-09-30,"TOTAL",366073,NA,0.703684854820281,2.01907320498958
"952",2002-09-30,"C",46763,"MANUFACTURING",1.06111687413555,-1.92323825503355
"953",2002-09-30,"F",25627,"CONSTRUCTION",3.51833898852803,7.36520172608823
"954",2002-09-30,"G",37816,"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0.837288677937181,5.25495435315075
"955",2002-09-30,"H",17798,"TRANSPORTATION AND STORAGE",2.06445693313452,1.07331478221364
"956",2002-09-30,"I",11165,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",2.90322580645162,3.17900378892892
"957",2002-09-30,"J",17888,"INFORMATION AND COMMUNICATION",0.274679073939126,4.63266261113711
"958",2002-09-30,"K",24156,"FINANCIAL AND INSURANCE ACTIVITIES",1.95846699307782,1.51712544652239
"959",2002-09-30,"L",46365,"REAL ESTATE ACTIVITIES",-0.29889901943919,1.57071503680338
"960",2002-09-30,"M",18081,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0.155098875533156,-1.75505324929364
"961",2002-09-30,"N",11600,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",-0.30938466827088,-3.32527710642555
"962",2002-09-30,"O",24967,"PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY",0.208709612683137,2.96943951829091
"963",2002-09-30,"P",25816,"EDUCATION",-0.189445196211096,1.73392181588903
"964",2002-09-30,"Q",23434,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",0.748065348237333,4.21132209721171
"965",2002-09-30,"R",6872,"ARTS, ENTERTAINMENT AND RECREATION",2.98216694140567,5.6580565805658
"966",2002-09-30,"S",7164,"OTHER SERVICE ACTIVITIES",2.4599542334096,1.55939892259711
"967",2002-09-30,"T",1201,"ACTIVITIES OF HH AS EMPLOYERS; UNDIFFERENTIATED GOODS- AND SERVICES-ACTIVITIES OF HH FOR OWN USE",5.07436570428696,5.16637478108581
"968",2002-09-30,"DE",11579,NA,2.06258263552226,5.43616827535969
"969",2002-09-30,"AB",13732,NA,-6.57867882168856,-2.70653252090123
"970",2002-12-31,"TOTAL",368947,NA,0.785089312787335,2.52514866892682
"971",2002-12-31,"C",46009,"MANUFACTURING",-1.6123858606163,-1.86840140769969
"972",2002-12-31,"F",26029,"CONSTRUCTION",1.5686580559566,6.9391947411668
"973",2002-12-31,"G",38140,"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0.856780198857621,3.11173592149017
"974",2002-12-31,"H",17575,"TRANSPORTATION AND STORAGE",-1.25294976963704,2.20994475138122
"975",2002-12-31,"I",11325,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",1.43304970891178,4.47416974169741
"976",2002-12-31,"J",18359,"INFORMATION AND COMMUNICATION",2.63305008944543,4.8426703215122
"977",2002-12-31,"K",25110,"FINANCIAL AND INSURANCE ACTIVITIES",3.94932935916543,4.35975229624704
"978",2002-12-31,"L",47033,"REAL ESTATE ACTIVITIES",1.44074193896257,2.575678269214
"979",2002-12-31,"M",18021,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",-0.33184005309441,-0.683383852300906
"980",2002-12-31,"N",11674,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",0.637931034482747,2.55644381973117
"981",2002-12-31,"O",25300,"PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY",1.33376056394441,3.24002285154657
"982",2002-12-31,"P",26005,"EDUCATION",0.732104121475061,1.99239126171706
"983",2002-12-31,"Q",23713,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",1.19057779295042,3.55021834061135
"984",2002-12-31,"R",6682,"ARTS, ENTERTAINMENT AND RECREATION",-2.76484284051223,0.921310980214457
"985",2002-12-31,"S",7078,"OTHER SERVICE ACTIVITIES",-1.20044667783361,-0.43606695737796
"986",2002-12-31,"T",1266,"ACTIVITIES OF HH AS EMPLOYERS; UNDIFFERENTIATED GOODS- AND SERVICES-ACTIVITIES OF HH FOR OWN USE",5.41215653621983,14.777878513146
"987",2002-12-31,"DE",11564,NA,-0.129544865705157,6.00421670180584
"988",2002-12-31,"AB",14271,NA,3.92513836294785,2.25709372312983
"989",2003-03-31,"TOTAL",371803,NA,0.774094924203197,2.77018417219257
"990",2003-03-31,"C",45924,"MANUFACTURING",-0.184746462648604,-2.34338451069621
"991",2003-03-31,"F",25446,"CONSTRUCTION",-2.23980944331322,3.46425957550622
"992",2003-03-31,"G",37620,"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",-1.36339800734137,1.09913735185832
"993",2003-03-31,"H",17929,"TRANSPORTATION AND STORAGE",2.01422475106685,3.39677047289504
"994",2003-03-31,"I",11296,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",-0.256070640176603,5.15732638242412
"995",2003-03-31,"J",18916,"INFORMATION AND COMMUNICATION",3.0339343101476,5.47563287610127
"996",2003-03-31,"K",25556,"FINANCIAL AND INSURANCE ACTIVITIES",1.77618478693748,8.5779836002889
"997",2003-03-31,"L",47702,"REAL ESTATE ACTIVITIES",1.42240554504285,2.72854527834608
"998",2003-03-31,"M",19043,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5.67116142278452,7.34498308906426
"999",2003-03-31,"N",11710,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",0.308377591228364,3.83046639475084
"1000",2003-03-31,"O",25561,"PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY",1.03162055335969,3.49840061545936
"1001",2003-03-31,"P",25950,"EDUCATION",-0.211497788886746,1.3117826188803
"1002",2003-03-31,"Q",24041,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",1.38320752329946,4.48520144291365
"1003",2003-03-31,"R",7113,"ARTS, ENTERTAINMENT AND RECREATION",6.45016462137085,4.52608376193974
"1004",2003-03-31,"S",6903,"OTHER SERVICE ACTIVITIES",-2.47244984458887,-3.10218978102191
"1005",2003-03-31,"T",1309,"ACTIVITIES OF HH AS EMPLOYERS; UNDIFFERENTIATED GOODS- AND SERVICES-ACTIVITIES OF HH FOR OWN USE",3.39652448657188,35.0877192982456
"1006",2003-03-31,"DE",11562,NA,-0.0172950536146601,3.05731348605045
"1007",2003-03-31,"AB",14204,NA,-0.46948356807512,-0.490402129746386
"1008",2003-06-30,"TOTAL",375400,NA,0.967447815106382,3.26946618433904
"1009",2003-06-30,"C",46082,"MANUFACTURING",0.344046685828772,-0.410615491009679
"1010",2003-06-30,"F",26122,"CONSTRUCTION",2.65660614634913,5.51785425755374
"1011",2003-06-30,"G",38417,"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",2.11855396065923,2.43986987360674
"1012",2003-06-30,"H",18240,"TRANSPORTATION AND STORAGE",1.7346198895644,4.59915127881638
"1013",2003-06-30,"I",11374,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",0.690509915014161,4.82949308755761
"1014",2003-06-30,"J",19227,"INFORMATION AND COMMUNICATION",1.64411080566715,7.78070519647962
"1015",2003-06-30,"K",26139,"FINANCIAL AND INSURANCE ACTIVITIES",2.28126467365786,10.3283808880635
"1016",2003-06-30,"L",48537,"REAL ESTATE ACTIVITIES",1.75045071485471,4.37166695338036
"1017",2003-06-30,"M",19032,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",-0.0577640077718939,5.42292139810559
"1018",2003-06-30,"N",11615,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",-0.811272416737836,-0.180474389824681
"1019",2003-06-30,"O",25748,"PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY",0.731583271390008,3.3433674493277
"1020",2003-06-30,"P",25975,"EDUCATION",0.0963391136801448,0.425285134351455
"1021",2003-06-30,"Q",24212,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",0.711284888315802,4.09286328460877
"1022",2003-06-30,"R",7202,"ARTS, ENTERTAINMENT AND RECREATION",1.25123014199353,7.92746890454067
"1023",2003-06-30,"S",6949,"OTHER SERVICE ACTIVITIES",0.666376937563371,-0.614988558352408
"1024",2003-06-30,"T",1154,"ACTIVITIES OF HH AS EMPLOYERS; UNDIFFERENTIATED GOODS- AND SERVICES-ACTIVITIES OF HH FOR OWN USE",-11.8411000763942,0.962379702537191
"1025",2003-06-30,"DE",11676,NA,0.985988583290094,2.91758483913618
"1026",2003-06-30,"AB",13437,NA,-5.39988735567447,-8.58561806925641
"1027",2003-09-30,"TOTAL",379653,NA,1.13292488012786,3.70964261226585
"1028",2003-09-30,"C",46472,"MANUFACTURING",0.846317434139138,-0.622286850715312
"1029",2003-09-30,"F",26788,"CONSTRUCTION",2.54957507082152,4.53037811682991
"1030",2003-09-30,"G",38915,"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",1.29630111669312,2.90617727945843
"1031",2003-09-30,"H",18206,"TRANSPORTATION AND STORAGE",-0.186403508771932,2.29239240364085
"1032",2003-09-30,"I",11493,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",1.04624582380868,2.93775190326915
"1033",2003-09-30,"J",18962,"INFORMATION AND COMMUNICATION",-1.37827014094762,6.00402504472272
"1034",2003-09-30,"K",26954,"FINANCIAL AND INSURANCE ACTIVITIES",3.11794636367115,11.5830435502567
"1035",2003-09-30,"L",48736,"REAL ESTATE ACTIVITIES",0.409996497517369,5.11377116359321
"1036",2003-09-30,"M",19585,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",2.90563261874736,8.3181239975665
"1037",2003-09-30,"N",11974,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",3.09083082221267,3.22413793103449
"1038",2003-09-30,"O",26008,"PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY",1.00978716793539,4.16950374494331
"1039",2003-09-30,"P",26084,"EDUCATION",0.419634263715125,1.03811589711806
"1040",2003-09-30,"Q",24521,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",1.27622666446389,4.63855935819748
"1041",2003-09-30,"R",7382,"ARTS, ENTERTAINMENT AND RECREATION",2.49930574840323,7.42142025611176
"1042",2003-09-30,"S",6913,"OTHER SERVICE ACTIVITIES",-0.518060152539931,-3.5036292573981
"1043",2003-09-30,"T",1223,"ACTIVITIES OF HH AS EMPLOYERS; UNDIFFERENTIATED GOODS- AND SERVICES-ACTIVITIES OF HH FOR OWN USE",5.9792027729636,1.83180682764363
"1044",2003-09-30,"DE",12019,NA,2.93764988009593,3.79998272735125
"1045",2003-09-30,"AB",13316,NA,-0.900498623204584,-3.02942033207107
"1046",2003-12-31,"TOTAL",382956,NA,0.870004978230114,3.79702233654156
"1047",2003-12-31,"C",46996,"MANUFACTURING",1.12756068170081,2.14523245451976
"1048",2003-12-31,"F",27508,"CONSTRUCTION",2.68777064357175,5.68212378500903
"1049",2003-12-31,"G",39111,"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0.503661827058963,2.54588358678554
"1050",2003-12-31,"H",18298,"TRANSPORTATION AND STORAGE",0.505327913874538,4.11379800853484
"1051",2003-12-31,"I",11322,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",-1.4878621769773,-0.0264900662251648
"1052",2003-12-31,"J",19470,"INFORMATION AND COMMUNICATION",2.67904229511655,6.05152786099461
"1053",2003-12-31,"K",26570,"FINANCIAL AND INSURANCE ACTIVITIES",-1.42464940268606,5.81441656710473
"1054",2003-12-31,"L",49027,"REAL ESTATE ACTIVITIES",0.597094550229798,4.23957646758659
"1055",2003-12-31,"M",20542,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",4.88639264743426,13.9892347816436
"1056",2003-12-31,"N",12063,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",0.743277100384176,3.33219119410657
"1057",2003-12-31,"O",26114,"PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY",0.407566902491553,3.21739130434781
"1058",2003-12-31,"P",26051,"EDUCATION",-0.12651433829167,0.17688905979621
"1059",2003-12-31,"Q",24905,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",1.56600464907631,5.02677856028339
"1060",2003-12-31,"R",7419,"ARTS, ENTERTAINMENT AND RECREATION",0.501219181793559,11.0296318467525
"1061",2003-12-31,"S",6742,"OTHER SERVICE ACTIVITIES",-2.473600462896,-4.74710370161063
"1062",2003-12-31,"T",887,"ACTIVITIES OF HH AS EMPLOYERS; UNDIFFERENTIATED GOODS- AND SERVICES-ACTIVITIES OF HH FOR OWN USE",-27.4734260016353,-29.9368088467615
"1063",2003-12-31,"DE",12013,NA,-0.049920958482403,3.88273953649256
"1064",2003-12-31,"AB",13200,NA,-0.871132472213873,-7.50472987176792
"1065",2004-03-31,"TOTAL",384454,NA,0.391167653725219,3.40260837056184
"1066",2004-03-31,"C",47315,"MANUFACTURING",0.678781172865769,3.02891734169496
"1067",2004-03-31,"F",28411,"CONSTRUCTION",3.28268140177403,11.6521260708952
"1068",2004-03-31,"G",39673,"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",1.43693590038608,5.45720361509836
"1069",2004-03-31,"H",18584,"TRANSPORTATION AND STORAGE",1.56301235107664,3.65329912432372
"1070",2004-03-31,"I",11530,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",1.83713124889596,2.0715297450425
"1071",2004-03-31,"J",19315,"INFORMATION AND COMMUNICATION",-0.796096558808429,2.10932543878198
"1072",2004-03-31,"K",27061,"FINANCIAL AND INSURANCE ACTIVITIES",1.84794881445238,5.88902801690405
"1073",2004-03-31,"L",49057,"REAL ESTATE ACTIVITIES",0.0611907724315159,2.84055175883611
"1074",2004-03-31,"M",20048,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",-2.40482913056178,5.27752980097674
"1075",2004-03-31,"N",12002,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",-0.505678521097579,2.4935952177626
"1076",2004-03-31,"O",26124,"PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY",0.0382936355977535,2.20257423418488
"1077",2004-03-31,"P",25693,"EDUCATION",-1.37422747687229,-0.990366088631987
"1078",2004-03-31,"Q",25007,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",0.409556313993178,4.01813568487168
"1079",2004-03-31,"R",7239,"ARTS, ENTERTAINMENT AND RECREATION",-2.42620299231703,1.77140447068747
"1080",2004-03-31,"S",6728,"OTHER SERVICE ACTIVITIES",-0.207653515277357,-2.53512965377372
"1081",2004-03-31,"T",1179,"ACTIVITIES OF HH AS EMPLOYERS; UNDIFFERENTIATED GOODS- AND SERVICES-ACTIVITIES OF HH FOR OWN USE",32.9199549041714,-9.93124522536287
"1082",2004-03-31,"DE",11984,NA,-0.241405144426878,3.64988756270542
"1083",2004-03-31,"AB",12922,NA,-2.10606060606061,-9.02562658406083
"1084",2004-06-30,"TOTAL",385848,NA,0.362592143663477,2.78316462440064
"1085",2004-06-30,"C",47399,"MANUFACTURING",0.177533551727777,2.85794887374679
"1086",2004-06-30,"F",27908,"CONSTRUCTION",-1.77044102636302,6.83714876349437
"1087",2004-06-30,"G",40004,"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0.834320570665199,4.13098367910041
"1088",2004-06-30,"H",18633,"TRANSPORTATION AND STORAGE",0.263667671114945,2.15460526315789
"1089",2004-06-30,"I",11395,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",-1.17085862966175,0.184631615966254
"1090",2004-06-30,"J",19462,"INFORMATION AND COMMUNICATION",0.761066528604701,1.22223955895355
"1091",2004-06-30,"K",27041,"FINANCIAL AND INSURANCE ACTIVITIES",-0.0739070987768429,3.45078235586671
"1092",2004-06-30,"L",49690,"REAL ESTATE ACTIVITIES",1.29033573190371,2.37550734491212
"1093",2004-06-30,"M",20120,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0.359138068635275,5.71668768390079
"1094",2004-06-30,"N",12202,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",1.66638893517748,5.05380972879897
"1095",2004-06-30,"O",25987,"PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY",-0.524421987444484,0.928227435140585
"1096",2004-06-30,"P",25639,"EDUCATION",-0.210173977347921,-1.29355149181906
"1097",2004-06-30,"Q",25057,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",0.199944015675598,3.49000495622005
"1098",2004-06-30,"R",7580,"ARTS, ENTERTAINMENT AND RECREATION",4.71059538610305,5.24854207164675
"1099",2004-06-30,"S",6825,"OTHER SERVICE ACTIVITIES",1.44173602853745,-1.78442941430421
"1100",2004-06-30,"T",1085,"ACTIVITIES OF HH AS EMPLOYERS; UNDIFFERENTIATED GOODS- AND SERVICES-ACTIVITIES OF HH FOR OWN USE",-7.97285835453775,-5.9792027729636
"1101",2004-06-30,"DE",12099,NA,0.95961281708945,3.62281603288797
"1102",2004-06-30,"AB",12938,NA,0.123819842129706,-3.71362655354618
"1103",2004-09-30,"TOTAL",386764,NA,0.237399183097992,1.87302615809699
"1104",2004-09-30,"C",46765,"MANUFACTURING",-1.33758096162366,0.630487175073171
"1105",2004-09-30,"F",27727,"CONSTRUCTION",-0.648559552816394,3.50530088099148
"1106",2004-09-30,"G",39953,"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",-0.127487251274871,2.66735192085315
"1107",2004-09-30,"H",18596,"TRANSPORTATION AND STORAGE",-0.198572425267002,2.14215093925078
"1108",2004-09-30,"I",11346,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",-0.430013163668278,-1.27903941529627
"1109",2004-09-30,"J",20083,"INFORMATION AND COMMUNICATION",3.1908334189703,5.9118236472946
"1110",2004-09-30,"K",28155,"FINANCIAL AND INSURANCE ACTIVITIES",4.1196701305425,4.45573940788009
"1111",2004-09-30,"L",49724,"REAL ESTATE ACTIVITIES",0.0684242302274214,2.02724885095206
"1112",2004-09-30,"M",20517,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",1.97316103379721,4.75874393668624
"1113",2004-09-30,"N",12216,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",0.114735289296846,2.02104559879739
"1114",2004-09-30,"O",26102,"PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY",0.442528956786091,0.361427253152868
"1115",2004-09-30,"P",25752,"EDUCATION",0.440734818050629,-1.27281091857077
"1116",2004-09-30,"Q",25345,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",1.14937941493396,3.36038497614291
"1117",2004-09-30,"R",7021,"ARTS, ENTERTAINMENT AND RECREATION",-7.37467018469657,-4.89027363858034
"1118",2004-09-30,"S",6766,"OTHER SERVICE ACTIVITIES",-0.864468864468861,-2.12642846810357
"1119",2004-09-30,"T",1109,"ACTIVITIES OF HH AS EMPLOYERS; UNDIFFERENTIATED GOODS- AND SERVICES-ACTIVITIES OF HH FOR OWN USE",2.21198156682027,-9.32134096484056
"1120",2004-09-30,"DE",11888,NA,-1.74394578064303,-1.08994092686579
"1121",2004-09-30,"AB",12573,NA,-2.82114700881125,-5.57975367978372
"1122",2004-12-31,"TOTAL",388343,NA,0.408259300245106,1.40668901910401
"1123",2004-12-31,"C",47435,"MANUFACTURING",1.43269539185289,0.93412205294068
